time;potencia;rotacao;t1r;t2r;t3r;t4r;g1r;g2r;g3r;g4r
16/03/2023 18:20;0;0;1,0963812;0,98310673;1,3545913;1,1479502;1,212981;1,293122;1,2419951;1,6146628
16/03/2023 18:30;0;0;1,0442746;1,0139222;1,3619472;1,0932026;1,1647909;1,289668;1,2714723;1,6348449
16/03/2023 18:40;0;0;1,0632691;0,9899793;1,3084955;1,1041846;1,2271692;1,2923713;1,2528547;1,6799179
16/03/2023 18:50;0;0;1,0722914;1,0003239;1,3408244;1,0778246;1,1665407;1,2501888;1,1712393;1,6137334
16/03/2023 19:00;0;0;1,0746841;1,0227331;1,325375;1,0650365;1,1492648;1,268631;1,267673;1,85842
16/03/2023 19:10;0;0;1,016157;0,99415934;1,2576165;1,130014;1,193492;1,1879787;1,3308979;1,6288234
16/03/2023 19:20;0;0;1,0844824;0,9993926;1,26372;1,1258293;1,1450734;1,302464;1,2563366;1,604969
16/03/2023 19:30;0;0;1,0753396;0,9859473;1,2988528;1,098986;1,1651018;1,310876;1,2082257;1,6300399
16/03/2023 19:40;0;0;1,0632203;0,9817795;1,2741477;1,1245586;1,1717699;1,2190987;1,1512871;1,6689923
16/03/2023 19:50;0;0;1,07773;0,97974575;1,3349783;1,0495819;1,1929969;1,2491752;1,2247127;1,6081076
16/03/2023 20:00;0;0;1,0591284;1,0203077;1,2255242;1,1534865;1,2028219;1,2083757;1,1768391;1,7050266
16/03/2023 20:10;0;0;1,079206;1,0188713;1,2620136;1,1294929;1,1935428;1,2356017;1,2241778;1,6821343
16/03/2023 20:20;0;0;1,01462;0,995036;1,3649983;1,1330292;1,2180991;1,2034956;1,2430179;1,7132684
16/03/2023 20:30;0;0;1,086959;1,0115917;1,3451096;1,119894;1,2320976;1,2146935;1,2455338;1,7749271
16/03/2023 20:40;0;0;1,0614234;0,929787;1,3405412;1,1473608;1,1312733;1,1975679;1,2189976;1,6724303
16/03/2023 20:50;0;0;0,9989013;0,99006665;1,2849649;1,0877765;1,224237;1,1957879;1,1308017;1,7260038
16/03/2023 21:00;0;0;1,0639985;0,98112446;1,2067028;1,1072122;1,2302272;1,239591;1,2701069;1,6948602
16/03/2023 21:10;0;0;1,0858061;0,9618217;1,2975062;1,1156046;1,2782183;1,1687152;1,2337552;1,6901324
16/03/2023 21:20;0;0;1,067395;0,98667175;1,2414995;1,1059371;1,2522451;1,2246342;1,2043262;1,7123418
16/03/2023 21:30;0;0;1,0628121;1,0728774;1,3259724;1,1278249;1,2771204;1,2561852;1,2592939;1,7071939
16/03/2023 21:40;0;0;1,1277186;0,96680933;1,3053405;1,1059619;1,2162333;1,2592523;1,2066662;1,5900126
16/03/2023 21:50;0;0;1,1310139;0,99673134;1,3155118;1,0543917;1,1879818;1,1925911;1,2503468;1,5573487
16/03/2023 22:00;0;0;1,0727687;1,0064399;1,2597628;1,0759728;1,2027067;1,2347319;1,2139927;1,7159605
16/03/2023 22:10;0;0;1,0065507;0,9086889;1,2942708;1,0635182;1,2044718;1,2191674;1,2483726;1,6574101
16/03/2023 22:20;0;0;1,0985774;1,0341893;1,3811512;1,1049285;1,1810927;1,2302448;1,2588689;1,6758003
16/03/2023 22:30;0;0;1,0091654;1,0135564;1,249752;1,1257749;1,2515562;1,2373146;1,2835729;1,6857699
16/03/2023 22:40;0;0;1,0340837;0,9886159;1,2230349;1,0777311;1,1861323;1,2526617;1,193032;1,721673
16/03/2023 22:50;0;0;1,0680209;1,02077;1,311452;1,1223952;1,2047492;1,3043482;1,2328076;1,6145452
16/03/2023 23:00;0;0;1,0464354;0,9504067;1,272999;1,1698136;1,1776338;1,1771619;1,2107451;1,7112713
16/03/2023 23:10;0;0;1,024416;0,9859115;1,3062019;1,1328995;1,2122165;1,277593;1,2302413;1,6797397
16/03/2023 23:20;0;0;1,1002228;0,9612365;1,1760732;1,1141031;1,2246227;1,2789207;1,2300647;1,606691
16/03/2023 23:30;0;0;1,0281298;1,0054077;1,2664645;1,1313785;1,2695073;1,2106582;1,212806;1,5460081
16/03/2023 23:40;0;0;1,0672103;1,0207788;1,282861;1,1543704;1,1660769;1,2573655;1,2222761;1,7164885
16/03/2023 23:50;0;0;1,0751854;0,9479117;1,280653;1,2554325;1,2145143;1,2660582;1,2958554;1,650238
17/03/2023 00:00;0;0;0,9907423;1,0057285;1,3444427;1,8393632;1,1580403;1,195461;1,2744328;1,6571221
17/03/2023 00:10;0;0;1,0717672;0,972959;1,3518384;2,092515;1,2165942;1,260612;1,2492149;1,6734817
17/03/2023 00:20;0;0;1,0283301;1,0666392;1,2457117;2,3562245;1,2519616;1,2152036;1,2234145;1,6504548
17/03/2023 00:30;0;0;1,0332197;0,9160513;1,2768251;2,8582442;1,1660811;1,160968;1,2371207;1,6965445
17/03/2023 00:40;0;0;1,037463;1,0072453;1,2473269;2,1437016;1,2226121;1,2776296;1,185409;1,6803997
17/03/2023 00:50;0;0;1,0741023;0,9209074;1,2714548;1,5707208;1,2752087;1,2146176;1,2012414;1,6989474
17/03/2023 01:00;0;0;1,0943761;1,023397;1,2514558;2,4828396;1,1611301;1,1938698;1,2005001;1,7254738
17/03/2023 01:10;0;0;0,9845564;1,0156419;1,3374306;1,3431072;1,1856467;1,17771;1,2207658;1,708742
17/03/2023 01:20;0;0;1,0610557;1,0267346;1,2199906;1,5297564;1,2364249;1,1844347;1,2390329;1,6065887
17/03/2023 01:30;0;0;1,0143224;0,91738653;1,3608711;2,3363998;1,2855688;1,220825;1,2635136;1,6478995
17/03/2023 01:40;0;0;1,0296999;0,92937;1,2516748;1,8754429;1,180538;1,2053878;1,2931106;1,7440343
17/03/2023 01:50;0;0;1,039158;0,95667535;1,3789939;2,014769;1,2361614;1,2306274;1,3048377;1,5950578
17/03/2023 02:00;0;0;1,0513245;0,9918315;1,4498413;3,3713803;1,1710836;1,2034003;1,2543299;1,6118844
17/03/2023 02:10;0;0;1,0116768;0,9516328;1,2107497;5,767156;1,1585313;1,2273595;1,1785338;1,5985947
17/03/2023 02:20;0;0;1,1000359;1,0109599;1,2339345;5,083096;1,1659663;1,2540168;1,1599517;1,655508
17/03/2023 02:30;0;0;1,0301219;0,99950176;1,3114669;5,1633496;1,1879872;1,211296;1,221689;1,6711336
17/03/2023 02:40;0;0;1,0011541;0,94760114;1,3249645;5,7039385;1,1786482;1,1857501;1,2452546;1,7036479
17/03/2023 02:50;0;0;1,1018491;0,9799945;1,3305099;4,5000052;1,2355418;1,2096694;1,3040526;1,675303
17/03/2023 03:00;0;0;1,0293044;0,9591864;1,2227836;2,1869922;1,1777182;1,1845713;1,2427226;1,6249554
17/03/2023 03:10;0;0;1,0907427;0,951286;1,4162089;1,1040022;1,1915865;1,183486;1,199263;1,6767522
17/03/2023 03:20;0;0;1,0971113;0,9699658;1,2693471;1,1565002;1,1906888;1,2399824;1,2662786;1,6910231
17/03/2023 03:30;0;0;1,0778208;1,004581;1,1939129;1,185543;1,254521;1,2731452;1,2479613;1,6722827
17/03/2023 03:40;0;0;1,0638672;0,9859729;1,3204045;1,0937344;1,2110995;1,2210339;1,2513181;1,6030909
17/03/2023 03:50;0;0;1,0748222;0,9556987;1,3880116;1,1500782;1,2248383;1,1901404;1,2011838;1,6595964
17/03/2023 04:00;0;0;1,0964788;0,89765;1,3351618;1,1460862;1,2121326;1,153937;1,2824937;1,6322129
17/03/2023 04:10;0;0;1,0866427;0,9889733;1,3709394;1,1670302;1,230091;1,2519323;1,2511113;1,7509477
17/03/2023 04:20;0;0;1,0104449;0,92716956;1,395992;1,0839777;1,1713461;1,200433;1,2294333;1,6306487
17/03/2023 04:30;0;0;1,0692844;0,9434608;1,1740416;1,1628593;1,1800761;1,231965;1,2044073;1,5518816
17/03/2023 04:40;0;0;1,0559242;0,96266633;1,3336625;1,1026697;1,2785978;1,2321545;1,2649575;1,750462
17/03/2023 04:50;0;0;1,0510739;0,9632973;1,3472823;1,1456602;1,2717664;1,2590917;1,282839;1,6601825
17/03/2023 05:00;0;0;1,0452008;0,93364614;1,3885574;1,128287;1,1292032;1,1460947;1,2963529;1,7311382
17/03/2023 05:10;0;0;1,0542758;1,0158083;1,3537447;1,086327;1,2409837;1,2097982;1,2317669;1,7173328
17/03/2023 05:20;0;0;1,1267079;0,94749814;1,2513386;1,1103927;1,2354017;1,2271516;1,1634629;1,743348
17/03/2023 05:30;0;0;1,1117309;0,9253727;1,3389462;1,1127919;1,2487731;1,1952374;1,2069218;1,7710588
17/03/2023 05:40;0;0;1,0781367;0,98852086;1,318711;1,1581906;1,2146318;1,2769558;1,2566521;1,7639314
17/03/2023 05:50;0;0;1,145543;1,0144254;1,2828488;1,1021558;1,2251663;1,2179465;1,2848699;1,809173
17/03/2023 06:00;0;0;1,0788275;1,016479;1,3477103;1,0978854;1,1765858;1,1869625;1,2278051;1,717517
17/03/2023 06:10;0;0;1,1006055;1,0084207;1,3451695;1,1708478;1,2013931;1,1749439;1,2304535;1,7070801
17/03/2023 06:20;0;0;1,0641103;0,9654711;1,3293322;1,1315769;1,1937649;1,1516927;1,258059;1,6273576
17/03/2023 06:30;0;0;1,0692177;0,9752682;1,3719088;1,103179;1,2102797;1,1336496;1,2147572;1,6671207
17/03/2023 06:40;0;0;1,062363;0,9569832;1,4359747;1,1699437;1,2204626;1,1930733;1,2653402;1,6639017
17/03/2023 06:50;0;0;1,0580766;1,0114474;1,4235122;1,0955518;1,2418467;1,24666;1,2267911;1,6768587
17/03/2023 07:00;0;0;1,1005219;0,93579966;1,2174815;1,1751789;1,1741565;1,187595;1,1925056;1,6091887
17/03/2023 07:10;0;0;1,032573;0,9393193;1,3371322;1,1502899;1,2418371;1,2297499;1,241622;1,6987522
17/03/2023 07:20;0;0;1,0660689;0,9624458;1,4552956;1,1350908;1,1863906;1,1405904;1,1749954;1,7041652
17/03/2023 07:30;0;0;1,0958745;1,0113593;1,2481811;1,1349272;1,1760209;1,1923858;1,1872921;1,7531737
17/03/2023 07:40;0;0;1,0408834;1,0505459;1,2833471;1,1256123;1,2204705;1,1969259;1,2058239;1,6361396
17/03/2023 07:50;0;0;1,0247002;1,0155871;1,2825631;1,172273;1,1971022;1,2201272;1,1934932;1,7349322
17/03/2023 08:00;0;0;1,1170443;0,9688854;1,2368362;1,1573021;1,2261552;1,2151071;1,2496593;1,6673759
17/03/2023 08:10;0;0;1,0759503;0,954758;1,3642853;1,1298293;1,153293;1,1678432;1,1756943;1,7273732
17/03/2023 08:20;0;0;1,0226283;0,9686313;1,2787974;1,1338972;1,2421328;1,1918261;1,2703904;1,6433483
17/03/2023 08:30;0;0;1,0008302;1,0362343;1,3110366;1,1875042;1,1497184;1,2758721;1,2337308;1,6451795
17/03/2023 08:40;0;0;1,0877666;0,9956216;1,249829;1,1356131;1,1604922;1,1892511;1,2657057;1,7577322
17/03/2023 08:50;0;0;1,0947903;0,98817754;1,3387505;1,146295;1,2342035;1,2547935;1,1620917;1,6265905
17/03/2023 09:00;0;0;1,1018407;0,9657866;1,2961736;1,1184006;1,1808136;1,2237163;1,2476377;1,6402982
17/03/2023 09:10;0;0;1,0709043;0,9928745;1,3306499;1,2190243;1,1320748;1,2737101;1,2782255;1,6009549
17/03/2023 09:20;0;0;1,0994381;0,9603247;1,344735;1,1487746;1,2421634;1,2075295;1,2599615;1,6930313
17/03/2023 09:30;0;0;1,0819263;0,9775865;1,2748463;1,163482;1,2498764;1,2290645;1,2252014;1,74065
17/03/2023 09:40;0;0;1,02143;0,9750633;1,2779322;1,1661131;1,2253036;1,2280054;1,2383461;1,6566772
17/03/2023 09:50;0;0;1,0517972;1,0026156;1,2646803;1,1097597;1,1809131;1,255954;1,1705816;1,6520765
17/03/2023 10:00;0;0;1,0813564;0,9654657;1,2321217;1,2918445;1,128245;1,2045214;1,2664145;1,7209997
17/03/2023 10:10;0;0;1,1076005;0,9794688;1,3488864;1,1144426;1,1382912;1,2404921;1,2452217;1,6912485
17/03/2023 10:20;0;0;1,078866;1,0092237;1,1804603;1,1136327;1,2666186;1,2517797;1,126011;1,7476244
17/03/2023 10:30;0;0;1,0262501;1,0123917;1,3635594;1,1075913;1,1602526;1,2366977;1,2373435;1,6421115
17/03/2023 10:40;0;0;1,0468962;0,9849623;1,2812911;1,181918;1,1699902;1,2290816;1,214541;1,797568
17/03/2023 10:50;0;0;1,034015;1,0693401;1,3310181;1,1235187;1,2005806;1,1889924;1,1127377;1,6475406
17/03/2023 11:00;0;0;1,0440224;1,0591619;1,2593046;1,2591413;1,169316;1,2676517;1,1684945;1,7133213
17/03/2023 11:10;0;0;1,0479258;1,0153589;1,3126427;1,1702504;1,1724691;1,2607138;1,2863224;1,7396028
17/03/2023 11:20;0;0;1,0536913;0,98396015;1,3413283;1,1094961;1,2024194;1,2206566;1,2334719;1,7291732
17/03/2023 11:30;0;0;1,0743816;0,96567285;1,2641618;1,1365275;1,2065483;1,2332689;1,2224257;1,7097555
17/03/2023 11:40;0;0;1,089972;0,985673;1,209067;1,1704117;1,2427382;1,2081262;1,2703344;1,7417468
17/03/2023 11:50;0;0;1,0414183;0,9803573;1,2231562;1,1479781;1,2470465;1,2274041;1,2385933;1,734606
17/03/2023 12:00;0;0;1,0382553;0,9770269;1,2692757;1,1740707;1,1602229;1,2291307;1,1758305;1,5864433
17/03/2023 12:10;0;0;1,0710348;0,9726851;1,4450177;1,1397058;1,1592993;1,1972742;1,1890439;1,734321
17/03/2023 12:20;0;0;1,0225397;1,01136;1,3753395;1,1791124;1,2276349;1,2554973;1,2579652;1,6652663
17/03/2023 12:30;0;0;1,1313416;1,0140164;1,3041126;1,1435982;1,2330811;1,275985;1,2066215;1,6374366
17/03/2023 12:40;0;0;1,0648156;1,0114623;1,2688262;1,2062695;1,2109592;1,2287172;1,2975203;1,6897577
17/03/2023 12:50;0;0;1,0013295;1,0181174;1,2507282;1,1939586;1,2299335;1,2123195;1,2222875;1,807232
17/03/2023 13:00;0;0;1,046116;0,95890325;1,2617316;1,1548194;1,1862693;1,2634537;1,2928505;1,6147512
17/03/2023 13:10;0;0;1,0445839;0,9903654;1,2143728;1,119064;1,2019784;1,2373924;1,1989554;1,659926
17/03/2023 13:20;0;0;1,4186519;1,294946;1,4618865;3,0684218;1,9266679;2,0002384;1,9329683;2,535345
17/03/2023 13:30;0;0;1,1609771;1,0556068;1,3613193;2,9005253;1,4125748;1,5103141;1,2848647;1,8186474
17/03/2023 13:40;0;0;1,1969973;1,1318257;1,2557724;3,014825;1,3907355;1,3692521;1,3263589;1,9267759
17/03/2023 13:50;0;2,7586918;3,6271477;3,6829007;3,4300709;4,660198;3,4327447;3,4808567;6,533157;13,741366
17/03/2023 14:00;0;3,0038207;3,149189;3,2989273;3,5821857;3,936092;4,1368327;3,811805;6,8177166;15,551707
17/03/2023 14:10;0;3,06949;3,255967;3,5275247;2,991103;3,9525259;3,1296957;3,363802;4,8655977;9,381542
17/03/2023 14:20;0;0;1,053968;1,0948887;1,365407;2,449204;1,2888604;1,4159247;1,400267;1,7619145
17/03/2023 14:30;0;0;1,097256;1,177437;1,3285784;2,9037833;1,2630761;1,3619872;1,2624966;1,7088912
17/03/2023 14:40;0;0;1,1478548;1,1385307;1,209999;3,493069;1,2601848;1,3452256;1,3128178;1,7286814
17/03/2023 14:50;0;0;1,0962408;1,1157118;1,3014977;2,6688538;1,2040071;1,3163203;1,2749885;1,7425468
17/03/2023 15:00;0;0;1,1543276;1,1337965;1,3221124;3,2271485;1,2071327;1,3726984;1,2129891;1,6800853
17/03/2023 15:10;0;0;1,1276197;1,1602068;1,336629;2,6862361;1,2887594;1,3244247;1,2847487;1,7450426
17/03/2023 15:20;0;0;1,1135323;1,1401259;1,3202431;1,5936897;1,3162798;1,3587927;1,2910445;1,725842
17/03/2023 15:30;0;0;1,0974222;1,1076939;1,247555;3,1730416;1,2766492;1,4023709;1,3851466;1,6861175
17/03/2023 15:40;0;0;1,0695705;1,1073213;1,3765019;1,2862842;1,2902597;1,3314193;1,3264703;1,6739563
17/03/2023 15:50;0;0;1,086681;1,0875103;1,284302;1,050216;1,2364017;1,3975092;1,249414;1,6973959
17/03/2023 16:00;0;0;1,1231066;1,064998;1,2716615;1,0021868;1,2358028;1,3471823;1,3176811;1,7506684
17/03/2023 16:10;0;0;1,1130211;1,1330163;1,3008603;0,96718055;1,2045885;1,4124184;1,4555362;1,7938766
17/03/2023 16:20;0;0;1,0988936;1,1155088;1,3077321;1,0425174;1,2940525;1,3213876;1,2659708;1,8399763
17/03/2023 16:30;0;0;1,1644299;1,1049407;1,3478587;1,0308586;1,277007;1,3713179;1,3792285;1,5941925
17/03/2023 16:40;0;0;1,1351305;1,134456;1,3161769;1,033215;1,267813;1,381345;1,3269773;1,7165648
17/03/2023 16:50;0;0;1,1387684;1,0980223;1,2913538;1,0399961;1,2680229;1,274971;1,297101;1,855527
17/03/2023 17:00;0;0;1,1068356;1,0868858;1,346132;1,0412;1,2147378;1,303351;1,2320085;1,9132245
17/03/2023 17:10;0;0;1,104676;1,1018094;1,3926085;1,0605334;1,2255542;1,3220904;1,3103232;1,7110095
17/03/2023 17:20;0;0;1,1305187;1,1485671;1,228919;1,0219942;1,2710423;1,3279874;1,3246146;1,7515149
17/03/2023 17:30;0;0;1,1691478;1,0853144;1,3126812;1,0842187;1,2364672;1,2444;1,3800625;1,6481162
17/03/2023 17:40;0;0;1,1192055;1,0635678;1,3438553;1,093792;1,1782777;1,3872195;1,3928008;1,7286502
17/03/2023 17:50;0;0;1,0948044;1,08965;1,284859;1,0512227;1,2201016;1,3773111;1,3441734;1,7837286
17/03/2023 18:00;0;0;1,1659651;1,1302829;1,2692868;1,1059543;1,2086805;1,3579824;1,3379952;1,7268137
17/03/2023 18:10;0;0;1,1168482;1,158954;1,4035021;1,0417117;1,2787291;1,3125435;1,3730707;1,6743634
17/03/2023 18:20;0;0;1,1476039;1,1572872;1,2581064;1,0610095;1,258904;1,3591608;1,3657252;1,7577665
17/03/2023 18:30;0;0;1,0685676;1,1171248;1,25991;1,1091375;1,2466608;1,3232939;1,335245;1,6872253
17/03/2023 18:40;0;0;1,134189;1,1112132;1,3474975;1,0750504;1,191498;1,2885891;1,3520615;1,7251911
17/03/2023 18:50;0;0;1,3301704;1,0614933;1,4271356;1,0354079;1,4125271;1,537492;1,4211481;1,7704816
17/03/2023 19:00;0;0;1,1510774;0,9651552;1,2835428;1,0865482;1,2605224;1,3257394;1,1952626;1,6535567
17/03/2023 19:10;0;0;1,0913137;0,92710316;1,3217698;1,16672;1,211193;1,3114799;1,2766747;1,6265572
17/03/2023 19:20;0;0;1,0574841;0,9483371;1,3293544;1,1323395;1,1747066;1,1870433;1,2499256;1,7402948
17/03/2023 19:30;0;0;1,0550472;0,9566696;1,4722803;1,1912905;1,1776838;1,2267644;1,2827039;1,770044
17/03/2023 19:40;0;0;1,0705152;0,9809272;1,2878147;1,1754348;1,1395433;1,1844012;1,2912703;1,6965231
17/03/2023 19:50;0;0;1,0553416;0,97080016;1,3506879;1,1126778;1,179803;1,1949105;1,22857;1,5716242
17/03/2023 20:00;0;0;1,0432216;0,92494583;1,4008713;1,0848445;1,2728751;1,2091917;1,27509;1,6117855
17/03/2023 20:10;0;0;1,0819421;0,95267314;1,2468965;1,113926;1,171047;1,2284243;1,2927966;1,7086328
17/03/2023 20:20;0;0;1,0144159;0,9549327;1,3585962;1,0993595;1,1805351;1,2456902;1,2678233;1,7260369
17/03/2023 20:30;0;0;1,0266614;1,0468057;1,2475382;1,0896791;1,2051772;1,2729739;1,1878185;1,681961
17/03/2023 20:40;0;0;1,0579145;1,0156476;1,4163805;1,112196;1,2627;1,199968;1,2743758;1,6662569
17/03/2023 20:50;0;0;1,0086107;1,0264676;1,3380108;1,0661348;1,200267;1,2294028;1,209582;1,6599982
17/03/2023 21:00;0;0;1,0768487;0,91957134;1,259867;1,0425162;1,2076592;1,2730441;1,2132714;1,6826409
17/03/2023 21:10;0;0;1,0419356;1,00545;1,2984469;1,0699917;1,2700204;1,2461206;1,2416201;1,667107
17/03/2023 21:20;0;0;1,0764844;0,9887433;1,2900144;1,0663462;1,188245;1,2154601;1,2545325;1,6405367
17/03/2023 21:30;0;0;1,058236;1,012957;1,2973017;1,2016088;1,2572281;1,2166483;1,2592169;1,7002945
17/03/2023 21:40;0;0;1,0295379;0,9382401;1,3352374;1,1093931;1,1984324;1,2087908;1,3215994;1,7384076
17/03/2023 21:50;0;0;1,0532439;0,9656084;1,3485427;1,0930816;1,2822685;1,2397699;1,2576264;1,7275934
17/03/2023 22:00;0;0;1,0659994;0,98886234;1,1778761;1,0451577;1,2295058;1,2906786;1,1880826;1,7305655
17/03/2023 22:10;0;0;1,0672523;0,9432487;1,2631397;1,1300712;1,2466905;1,2131093;1,1516755;1,5908006
17/03/2023 22:20;0;0;1,032462;0,96357316;1,2651716;1,12053;1,1411337;1,2480365;1,3589692;1,7768621
17/03/2023 22:30;0;0;1,038775;1,0055526;1,2991734;1,1154829;1,2197182;1,258492;1,2691257;1,7183361
17/03/2023 22:40;0;0;1,0843897;1,0499679;1,4000393;1,0875679;1,2258781;1,2768483;1,2224947;1,5859042
17/03/2023 22:50;0;0;1,0819744;1,0151823;1,2730807;1,0986438;1,2345155;1,2577813;1,2507435;1,6436486
17/03/2023 23:00;0;0;1,0913378;0,9906839;1,2807357;1,1400465;1,2135102;1,272552;1,2537577;1,6114025
17/03/2023 23:10;0;0;1,1327015;0,96451354;1,2820752;1,0939877;1,2625141;1,3189633;1,2790797;1,6846614
17/03/2023 23:20;0;0;1,149018;0,95794916;1,3046725;1,1378796;1,2060459;1,2340757;1,2484286;1,6153791
17/03/2023 23:30;0;0;1,0569897;0,9503334;1,3656057;1,0989631;1,2427531;1,2303195;1,2410638;1,6999954
17/03/2023 23:40;0;0;1,0455178;0,9480746;1,2538538;1,1244922;1,2672404;1,282436;1,2184128;1,8100864
17/03/2023 23:50;0;0;1,166717;0,9477297;1,3658412;1,1256825;1,2561733;1,2091348;1,2314616;1,6881425
18/03/2023 00:00;0;0;1,048806;0,93869597;1,2179027;1,1637216;1,2384278;1,3120502;1,2577897;1,575283
18/03/2023 00:10;0;0;1,0518655;0,9020368;1,2985365;1,1047419;1,2263199;1,2891797;1,2047194;1,6088655
18/03/2023 00:20;0;0;1,0381234;0,97446555;1,4913927;1,0667616;1,2274286;1,2642297;1,2110724;1,6635315
18/03/2023 00:30;0;0;1,0854567;0,9732196;1,3899187;1,0674903;1,2276319;1,2447098;1,248426;1,6566235
18/03/2023 00:40;0;0;1,0774251;0,9784834;1,3827592;1,1331712;1,260346;1,3037955;1,2102046;1,5810928
18/03/2023 00:50;0;0;1,1000359;0,94321173;1,2910624;1,0895352;1,2772863;1,2244403;1,2298808;1,5869259
18/03/2023 01:00;0;0;1,0736308;0,95224506;1,2983214;1,0722166;1,1705395;1,193328;1,2575139;1,6375729
18/03/2023 01:10;0;0;1,0749458;1,0110831;1,3437462;1,0659571;1,3206975;1,257845;1,3064095;1,6984977
18/03/2023 01:20;0;0;1,0133721;0,9935371;1,3341097;1,0700886;1,1964334;1,2427131;1,2448246;1,5863578
18/03/2023 01:30;0;0;1,0997429;1,0436172;1,4310913;1,0947392;1,2060252;1,2523026;1,2441047;1,5677463
18/03/2023 01:40;0;0;1,0637978;1,0153319;1,2986926;1,1344904;1,2132244;1,2707528;1,2549385;1,7239158
18/03/2023 01:50;0;0;1,0408148;1,0354403;1,26987;1,0878105;1,2707479;1,212405;1,2627288;1,6547436
18/03/2023 02:00;0;0;1,0196999;0,98200345;1,3873459;1,0709245;1,2560406;1,325124;1,3207662;1,6291369
18/03/2023 02:10;0;0;1,087936;1,0218645;1,3626317;1,0810436;1,3002186;1,1998241;1,2179279;1,7498349
18/03/2023 02:20;0;0;1,0899987;0,9831479;1,2999103;1,1088572;1,2177783;1,2713693;1,2830056;1,7231799
18/03/2023 02:30;0;0;1,0794959;0,9653051;1,2604568;1,0942852;1,2739551;1,3090208;1,2995621;1,7332425
18/03/2023 02:40;0;0;1,0059761;0,99362946;1,2419779;1,03943;1,227857;1,2105212;1,3936542;1,6002095
18/03/2023 02:50;0;0;1,0425166;0,9517049;1,2835802;1,0648465;1,2107466;1,2491218;1,25419;1,6552861
18/03/2023 03:00;0;0;1,0475726;0,98003954;1,3736022;1,0798281;1,2249397;1,2948204;1,2341849;1,5825517
18/03/2023 03:10;0;0;1,0738853;0,9679962;1,355815;1,1080006;1,199868;1,22453;1,3111106;1,6518658
18/03/2023 03:20;0;0;1,1142571;1,002778;1,2993515;1,122964;1,1850103;1,2051955;1,2454896;1,5927597
18/03/2023 03:30;0;0;0,9916957;1,0266798;1,3149084;1,1028948;1,2329953;1,23975;1,2641102;1,584324
18/03/2023 03:40;0;0;1,1409292;0,9695652;1,1594354;1,1151109;1,2232242;1,297526;1,1927203;1,6170032
18/03/2023 03:50;0;0;1,059009;1,0230292;1,4129227;1,0627918;1,2070012;1,291294;1,2333935;1,6456761
18/03/2023 04:00;0;0;1,0458211;0,9250836;1,3616878;1,0696927;1,2794024;1,2394589;1,181997;1,7138349
18/03/2023 04:10;0;0;1,0854186;0,9551353;1,318087;1,0621543;1,1842245;1,2849756;1,3207647;1,6242908
18/03/2023 04:20;0;0;1,1136022;1,0471319;1,3244148;1,1178966;1,1856074;1,224049;1,2534373;1,6558156
18/03/2023 04:30;0;0;1,0613326;0,9576577;1,3779161;1,1040465;1,2406504;1,2193581;1,2333341;1,6543338
18/03/2023 04:40;0;0;1,0634667;1,0019749;1,3512433;1,0636593;1,2378556;1,2599691;1,2808949;1,6284701
18/03/2023 04:50;0;0;1,0558078;1,0086851;1,291548;1,1358664;1,178969;1,2293128;1,1695656;1,70061
18/03/2023 05:00;0;0;1,0347254;0,945477;1,3916113;1,1099653;1,2882069;1,2847677;1,2547915;1,6604975
18/03/2023 05:10;0;0;1,0915221;1,0279962;1,421586;1,0877384;1,2661352;1,309511;1,2616066;1,6569604
18/03/2023 05:20;0;0;1,018206;0,9741954;1,2221221;1,0915946;1,2308029;1,2972579;1,1828207;1,5876385
18/03/2023 05:30;0;0;1,1354048;0,9667342;1,2943684;1,0687977;1,2530447;1,3177631;1,3054104;1,6796447
18/03/2023 05:40;0;0;1,0654013;1,003739;1,2264206;1,1152589;1,2528284;1,2530115;1,248136;1,649704
18/03/2023 05:50;0;0;1,0192902;0,9876995;1,3300986;1,0981947;1,2690079;1,2168406;1,2564365;1,6600718
18/03/2023 06:00;0;0;1,0888684;0,95086825;1,2785761;1,025232;1,1806315;1,2709589;1,2749546;1,6581881
18/03/2023 06:10;0;0;1,0784159;1,0126823;1,3253853;1,0464917;1,2358012;1,3497982;1,2320397;1,6001847
18/03/2023 06:20;0;0;1,069416;0,9600691;1,3375477;1,0664134;1,1834466;1,2544997;1,2869022;1,6337675
18/03/2023 06:30;0;0;1,0936489;1,0131924;1,3568661;1,089361;1,2280992;1,2417563;1,2320298;1,6636937
18/03/2023 06:40;0;0;1,1202614;0,9295531;1,3577443;1,150122;1,1849245;1,2451417;1,2732222;1,7049797
18/03/2023 06:50;0;0;1,0745834;0,976719;1,338239;1,1580281;1,214245;1,2261987;1,2731253;1,6450425
18/03/2023 07:00;0;0;1,1177013;0,94931483;1,2981559;1,1391133;1,2833898;1,2832998;1,3233001;1,5918181
18/03/2023 07:10;0;0;1,0742706;0,9984752;1,3201283;1,035974;1,2890191;1,2507886;1,2869502;1,664034
18/03/2023 07:20;0;0;1,0327756;0,94230145;1,3756748;1,0564582;1,2510102;1,245955;1,3098341;1,5985225
18/03/2023 07:30;0;0;1,106081;1,0047004;1,4544631;1,0914763;1,1914195;1,3164752;1,2073574;1,755574
18/03/2023 07:40;0;0;1,0930717;1,0310692;1,2694138;1,1107974;1,2244747;1,2820736;1,2612097;1,6722472
